cs_br_concentration,pb_br2_concentration,temperature,oa_concentration,oam_concentration,reaction_time,solvent_type,bandgap,plqy,emission_peak,particle_size,emission_fwhm,lifetime,stability_score,phase_purity
0.5009439448479635,0.8168989575347608,95.4349889452955,0.689683968821924,1.1001293811665225,14.137710976129728,2,2.402,0.55,517.4,4.7,63.1,19.5,1.0,0.805
0.8016656759429737,1.3832752836683204,93.41372919567605,0.7794294374528211,0.05077304275349587,31.227639326832996,1,2.365,0.579,522.5,4.9,63.7,18.7,1.0,0.879
1.1711838013051774,0.7372227062005976,166.70842193592262,0.8024077953441044,0.4567886629166484,49.07203768070819,2,2.402,0.493,514.5,5.5,56.1,17.4,1.0,0.757
2.041471921170018,1.3753004064165655,80.91191636141635,1.4732189252514492,0.7407724870641851,30.684326284414272,2,2.255,0.511,547.2,5.4,56.1,18.0,1.0,0.833
1.524710169625752,0.3470620421681144,157.4623916018796,0.530917409591746,0.6444839910898685,6.253321036290852,0,2.381,0.041,517.3,4.6,65.6,18.3,1.0,0.5
2.911734164437151,0.4708402300112037,205.72592715820315,1.4767486368528813,0.2805032511307557,35.57736643455191,3,2.37,0.03,525.5,5.5,53.3,17.5,1.0,0.5
1.032203859411374,0.15132536356862045,85.62674733614021,1.2493518341576961,1.4494222475658127,2.636987115770213,1,2.35,0.0,530.2,5.4,54.1,15.4,1.0,0.5
0.19805633443990836,0.22503456631449445,156.31366343140692,0.8967601072770182,0.28743856550269,34.452422538481144,2,2.351,0.688,529.1,4.8,61.0,17.6,1.0,1.0
1.965734763418384,1.2424566919724922,147.11338748116975,0.12603492007398387,0.6237879803006797,9.624149977632298,2,2.313,0.487,535.4,4.5,64.0,18.8,1.0,0.756
2.966706163979295,0.214790137435406,247.88107615571798,0.8561852586712816,1.136836796686918,5.515001352507735,3,2.369,0.0,522.0,5.6,53.3,18.2,1.0,0.5
2.9535749389013572,0.7532808723400126,201.6783512669021,0.7217361261221833,0.8390191443962095,14.311662127468447,1,2.354,0.074,531.2,4.3,69.5,18.4,1.0,0.5
1.4640651532084887,0.6575217001088282,99.56954596856487,0.9574059173916258,1.1182409484198845,47.33690788950738,1,2.236,0.257,557.2,4.6,62.3,18.1,1.0,0.5
1.4033315959551367,1.6433691474591,177.37647412627038,0.8361473387203345,1.3653291008307291,21.51354115151095,1,2.336,0.713,535.8,5.0,59.5,17.3,1.0,0.949
2.731023041923054,1.7776660548026595,195.99749235019596,0.251811529148442,0.8429285320190545,28.794892324888984,1,2.435,0.545,510.4,5.7,55.0,19.7,1.0,0.807
2.334636809302676,0.7347900619574514,84.27147689587432,1.3425805499667842,0.058452941295713046,23.389791735629395,3,2.271,0.16,545.9,4.2,71.3,17.5,1.0,0.5
0.752944452405563,1.2876920583362055,163.82313902451477,0.33897700066117903,0.5559658347671339,29.610566383844755,0,2.275,0.619,540.7,5.1,59.3,19.5,1.0,0.765
2.9890683975558643,1.1455127413320996,110.44583316976984,1.0108463530247482,0.6983728252490657,18.38674412085824,3,2.338,0.137,533.4,4.5,62.6,20.3,1.0,0.5
2.91915302739297,1.9028387325284821,136.27282974499556,1.2028918178254213,0.5247828375355872,12.124660328430785,0,2.464,0.55,498.1,4.7,60.3,19.5,1.0,0.821
1.8304338790878902,1.8305940199270323,152.18083324585825,0.7929535891800619,0.979948034292226,54.71184052823087,3,2.425,0.798,510.3,5.1,56.5,18.7,1.0,0.974
2.3372593523713676,1.6313080522451733,236.63244871190554,1.0670956527606572,1.1597135451076652,14.756978605820853,4,2.513,0.439,499.0,5.8,58.4,18.9,1.0,0.802
1.5195576724197641,0.20355947094189752,82.71554502095383,1.1840391525449914,0.0985124519988893,38.67061518199284,4,2.234,0.0,555.4,4.8,61.6,19.3,1.0,0.5
2.605955370766324,0.4095489766161977,153.93163742344046,0.08955934173409841,0.7422820368959869,53.13883090553768,3,2.414,0.0,519.4,5.3,57.8,19.1,1.0,0.5
1.6313929616699798,1.1516692473708048,217.9886675799574,1.3723410640340172,0.09417945840836445,27.710319663419046,2,2.318,0.573,530.8,4.8,63.5,17.8,1.0,0.829
2.508297065655954,0.5291480727649579,153.98419209073603,0.394418344042151,0.052105631776683925,19.740335990635703,0,2.321,0.046,532.7,5.5,54.7,18.0,1.0,0.5
1.4900429839390266,0.4065682636914847,172.2947359049688,0.06519768886280886,0.9214078520774264,49.644506258912,4,2.311,0.094,536.0,4.3,67.9,19.6,1.0,0.5
2.324575899833551,1.4537539614605337,122.66711472259954,0.34032500927236237,0.49825433271618075,26.064571475721873,0,2.361,0.587,524.9,4.7,63.6,18.0,1.0,0.752
0.4599449868646849,0.8702897948746697,210.59923858561012,0.42156111563751497,0.8085320692320217,54.8062756732646,4,2.446,0.481,508.9,5.2,58.8,17.5,1.0,0.787
1.7010483630070317,0.5782022893844843,196.68689460868882,0.8435943360314999,0.30591840120835817,5.661054105948893,0,2.412,0.148,514.4,3.8,73.1,17.3,1.0,0.5
2.5450355520384296,0.2515860285471127,127.71320470308554,1.4126627422813822,0.11527412667296028,16.904194419516053,0,2.411,0.016,516.2,5.1,57.4,17.8,1.0,0.5
0.5886120560288353,1.267780320072207,124.01184529954854,0.3130391149367867,0.1436165183170457,9.65841923286791,3,2.38,0.427,525.3,5.5,56.2,16.9,1.0,0.79
2.3377557724190723,1.1872441709890287,238.85404084547335,0.5923061657650075,0.7797268829410353,10.294853470333646,3,2.471,0.298,500.4,5.3,58.4,19.6,1.0,0.616
1.8642850128822033,1.211095726499966,89.5691707585498,0.9190522902456446,0.859396199991655,26.969123697653767,4,2.36,0.487,526.4,4.6,65.7,19.0,1.0,0.809
2.1524074765538344,0.7044358074470318,80.83684738904408,0.8336466334270091,1.1368223685496952,37.62651307207462,1,2.148,0.134,572.6,4.1,67.8,18.5,1.0,0.5
0.22335832139733294,1.842801931474059,107.14851478531469,0.1217459393411156,0.5888071589868922,2.1507689067408986,4,2.369,0.322,524.6,5.5,55.3,17.5,1.0,0.618
0.24013106029387393,0.1505129675831124,239.626388478666,1.1257482742734737,0.27904520440523944,56.13177478518187,4,2.506,0.435,501.0,4.9,60.9,19.7,1.0,0.785
2.0954158473541455,1.895182651631545,224.9458042502427,0.5835834069621966,0.8164705109328623,18.583074397618454,0,2.469,0.8,503.8,5.6,58.0,17.2,1.0,0.93
